restaurant_name,restaurant_url,menu_name,menu_type,name,description,price
Mixed Breed Brewing,https://www.vanpattengolf.com/mixed-breed-brewing,Food Menu,Fairway Eats,Tacos - Short Rib,"Served with lettuce, Pico de Gallo, shredded cheese and a cilantro-lime creme. Available on Soft Shells only",$16.56
Mixed Breed Brewing,https://www.vanpattengolf.com/mixed-breed-brewing,Food Menu,Fairway Eats,Shrimp Tacos,"Served with coleslaw, Pico de Gallo and Chipotle Aioli",$16.56
Mixed Breed Brewing,https://www.vanpattengolf.com/mixed-breed-brewing,Food Menu,Fairway Eats,Fried Fish Tacos,"Served with coleslaw, Pico de Gallo and Chipotle Aioli",$16.56
Mixed Breed Brewing,https://www.vanpattengolf.com/mixed-breed-brewing,Food Menu,Fairway Eats,Pulled Pork Tacos,Served with coleslaw and Pico de Gallo. Choice of BBQ or Carolina Gold BBQ sauce,$14.49
Mixed Breed Brewing,https://www.vanpattengolf.com/mixed-breed-brewing,Food Menu,Fairway Eats,Quesadillas - Ground Beef,Served with Pico de Gallo and a side of sour cream and salsa,$13.46
Mixed Breed Brewing,https://www.vanpattengolf.com/mixed-breed-brewing,Food Menu,Fairway Eats,Quesadillas - BBQ/Carolina Gold Pulled Pork,Served with Pico de Gallo and a side of sour cream and salsa,$14.49
Mixed Breed Brewing,https://www.vanpattengolf.com/mixed-breed-brewing,Food Menu,Fairway Eats,Quesadillas - Grilled Chicken,Served with Pico de Gallo and a side of sour cream and salsa,$15.53
Mixed Breed Brewing,https://www.vanpattengolf.com/mixed-breed-brewing,Food Menu,Fairway Eats,Quesadillas - Crispy Buffalo Chicken,Served with Pico de Gallo and a side of sour cream and salsa,$15.53
Mixed Breed Brewing,https://www.vanpattengolf.com/mixed-breed-brewing,Food Menu,Fairway Eats,Quesadillas - Short Rib,Served with Pico de Gallo and a side of sour cream and salsa,$16.58
Mixed Breed Brewing,https://www.vanpattengolf.com/mixed-breed-brewing,Food Menu,Fairway Eats,Cheesesteak Quesadilla,Served with sautéed peppers and onions and a side of housemade Mixed Breed Beer Cheese,$16.56
Mixed Breed Brewing,https://www.vanpattengolf.com/mixed-breed-brewing,Food Menu,Fairway Eats,Corned Beef Reuben Quesadilla,"Served with thousand Island dressing, sauerkraut, Swiss and Provolone Cheese",
Mixed Breed Brewing,https://www.vanpattengolf.com/mixed-breed-brewing,Food Menu,Sandwedges,Cajun BLT Wrap,"Faroe Island Salmon is seasoned with Cajun spices and Pan Seared, topped with bacon, lettuce, tomato and lemon aioli. Served in a flour tortilla wrap",$19.67
Mixed Breed Brewing,https://www.vanpattengolf.com/mixed-breed-brewing,Food Menu,Sandwedges,Buffalo Chicken Wrap,"Crispy chicken tossed in our medium buffalo sauce with lettuce, tomato and blue cheese dressing. Served in a flour tortilla",$16.56
Mixed Breed Brewing,https://www.vanpattengolf.com/mixed-breed-brewing,Food Menu,Sandwedges,Grilled Cuban Wrap,"House smoked pulled pork and thinly shaved black forest ham, with Dill Pickles, Swiss Cheese and Carolina Gold BBQ sauce. Served in a flour tortilla wrap",$16.56
Mixed Breed Brewing,https://www.vanpattengolf.com/mixed-breed-brewing,Food Menu,Sandwedges,Cold Deli Sandwich or 8-inch Sub,"Choice of Roast Beef, Turkey, Corned Beef or Ham. Served with lettuce, tomato, red onion, mayo and choice of a flour tortilla wrap, hoagie roll, white, wheat, or rye",$16.56
Mixed Breed Brewing,https://www.vanpattengolf.com/mixed-breed-brewing,Food Menu,Sandwedges,Mixed Breed Cheesesteak,"Thinly sliced prime rib topped with onions, peppers, and Cooper Sharp American. Served on a hoagie roll",$18.63
Mixed Breed Brewing,https://www.vanpattengolf.com/mixed-breed-brewing,Food Menu,Sandwedges,Mixed Breed Bruschetta Cheesesteak,"Grilled chicken topped with tomatoes, pesto, mozzarella, balsamic glaze. Served in a hoagie roll",$18.63
Mixed Breed Brewing,https://www.vanpattengolf.com/mixed-breed-brewing,Food Menu,Sandwedges,Cajun Salmon BLT Wrap,"Faroe Island Salmon is seasoned with Cajun spices and Pan Seared, topped with bacon, lettuce, tomato and lemon aioli.  Served in a flour tortilla wrap",$19.67
Mixed Breed Brewing,https://www.vanpattengolf.com/mixed-breed-brewing,Beer Menu,Mixed Breed Beers,Holy Ale • Cream Ale,Cream Ale | 5.7 % ABV | Mixed Breed Brewery | Draft | 16 oz,$9.32
Mixed Breed Brewing,https://www.vanpattengolf.com/mixed-breed-brewing,Beer Menu,Mixed Breed Beers,Prost,Märzen | 5.2 % ABV | Mixed Breed Brewery | Draft | 16 oz,$9.32
Mixed Breed Brewing,https://www.vanpattengolf.com/mixed-breed-brewing,Beer Menu,Mixed Breed Beers,Not Beer - Raspberry Lime Seltzer,Hard Seltzer | 4.8 % | Mixed Breed Brewery | Draft | 16 oz,$9.32
Mixed Breed Brewing,https://www.vanpattengolf.com/mixed-breed-brewing,Beer Menu,Mixed Breed Beers,Middle Aged Golfer,IPA - New England | 7.5 % | 16 oz | Mixed Breed Brewery,$9.32
Mixed Breed Brewing,https://www.vanpattengolf.com/mixed-breed-brewing,Beer Menu,Mixed Breed Beers,Bennie Brown,Brown Ale English | 5.9 % ABV | 16 oz | Mixed Breed Brewery,$9.32
Mixed Breed Brewing,https://www.vanpattengolf.com/mixed-breed-brewing,Beer Menu,Mixed Breed Beers,Boomski,Hazy Double IPA | 9 % ABV | 16 oz | Mixed Breed Brewery,$10.35
Mixed Breed Brewing,https://www.vanpattengolf.com/mixed-breed-brewing,Beer Menu,Mixed Breed Beers,Mixed Breed IPA,Indian Pale Ale | 6.5 % ABV | 16 oz | Mixed Breed Brewery,$9.32
Mixed Breed Brewing,https://www.vanpattengolf.com/mixed-breed-brewing,Beer Menu,Mixed Breed Beers,Toast,Altbier | 4.4 % ABV | 16 oz | Mixed Breed Brewery,$9.32
Mixed Breed Brewing,https://www.vanpattengolf.com/mixed-breed-brewing,Entrées,The Back Nine Entrées,Hand-cut Ribeye,"Broiled to your desired temperature, served with mashed potatoes, sautéed onions, and mushrooms",$40.37
Mixed Breed Brewing,https://www.vanpattengolf.com/mixed-breed-brewing,Entrées,The Back Nine Entrées,Chicken Marsala,"Pan seared chicken with mushrooms, shallots, garlic simmered in marsala wine. Served with mashed potatoes and asparagus",$26.91
Mixed Breed Brewing,https://www.vanpattengolf.com/mixed-breed-brewing,Entrées,The Back Nine Entrées,Soy Ginger Glazed Salmon,"Pan-seared Faroe Island Salmon glazed with garlic, ginger and soy reduction. Served with broccoli and rice pilaf",$29.98
Mixed Breed Brewing,https://www.vanpattengolf.com/mixed-breed-brewing,Entrées,The Back Nine Entrées,Stuffed Sole,Sole with a blend of seasoned crab and shrimp stuffing. Drizzled with a white wine and lemon-butter Beurre Blanc sauce. Served with rice pilaf and grilled asparagus,$27.95
Mixed Breed Brewing,https://www.vanpattengolf.com/mixed-breed-brewing,Entrées,The Back Nine Entrées,Short Rib Bolognese,"Short rib simmered with onions, celery, carrots,red wine, and marinara, tossed with pappardelle pasta",$26.91
Mixed Breed Brewing,https://www.vanpattengolf.com/mixed-breed-brewing,Entrées,The Back Nine Entrées,Cajun Ravioli Alfredo,"Andouille Sausage, grilled chicken, and broccoli tossed in a creamy alfredo sauce",$30.02
Mixed Breed Brewing,https://www.vanpattengolf.com/mixed-breed-brewing,Entrées,The Back Nine Entrées,Bruschetta Chicken,"Grilled Chicken topped with tomatoes, mozzarella, pesto, and      balsamic glaze. Served with Rice pilaf and asparagus",$29.98
