restaurant_name,restaurant_url,menu_name,menu_type,name,description,price
Chianti Ristorante,https://chiantiristorante.com/,DZ at Home,Primi E Secondi,Penne Senesi,"Penne, wilted spinach ""aglio e olio"", gorgonzola, crushed red pepper flakes, breadcrumbs, toasted almonds",$80.00
Chianti Ristorante,https://chiantiristorante.com/,DZ at Home,Primi E Secondi,Penne Alla Checca,"Penne, garlic, roasted cherry tomatoes, basil, olive oil",$75.00
Chianti Ristorante,https://chiantiristorante.com/,DZ at Home,Primi E Secondi,Chicken Limone,"Roasted lemon chicken, rosemary, shallots",$90.00
Chianti Ristorante,https://chiantiristorante.com/,DZ at Home,Primi E Secondi,Ragu Porchettato,"Orecchiette, hand-cut pork shoulder and guanciale ragu, pecorino",$90.00
Chianti Ristorante,https://chiantiristorante.com/,DZ at Home,Primi E Secondi,Penne Aragosta,"Penne, shrimp in a lobster grappa reduction, touch of cream",$115.00
Chianti Ristorante,https://chiantiristorante.com/,DZ at Home,Primi E Secondi,Filetto,"Beef tenderloin, choice of brandied green peppercorn sauce or gorgonzola fondue",MP
Chianti Ristorante,https://chiantiristorante.com/,DZ at Home,Primi E Secondi,Pesce Del Giorni,Fish of the day,MP
Chianti Ristorante,https://chiantiristorante.com/,DZ at Home,Sides,Patate Del Giorno,Potato of the day,$50.00
Chianti Ristorante,https://chiantiristorante.com/,DZ at Home,Sides,Vegetali Del Giorno,Vegetables of the day,$50.00
Chianti Ristorante,https://chiantiristorante.com/,DZ at Home,Dolci,Tiramisu,Artisanal prepped tiramisu,$60.00
Chianti Ristorante,https://chiantiristorante.com/,DZ at Home,Dolci,Profitteroles Al Cioccolato,Puff pastry filled with vanilla cream covered in chocolate ganache,$60.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Piemonte,"'20 Dolcetto D'Alba, Pertinace",Bin 151,$42.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Piemonte,"'22 Nebbiolo, Podere Ruggeri Corsini",Bin 160,$52.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Piemonte,"'21 Barbera D'Alba, Podere Ruggeri Corsini ""Armujan""",Bin 162,$65.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Piemonte,"'19 Barolo, Gianni Gagliardo",Bin 164,$125.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Piemonte,"'20 Barbaresco, Pertinace",Bin 165,$94.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Piemonte,"'21 Barolo, Podere Ruggeri Corsini, ""San Pietro""",Bin 170,$105.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Piemonte,"'20 Barolo, Podere Ruggeri Corsini ""Bussia""",Bin 172,$130.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Piemonte,"'19 Barolo, Pio Cesare",Bin 180,$180.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Piemonte,"'21 Barbera Del Monferrato ""Maraia""",Bin 185,$45.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Veneto,"'19 Valpolicella Ripasso, Santi Solane",Bin 202,$45.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Veneto,"'20 Valpolicella Superiore, Santi Ventale",Bin 203,$48.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Veneto,"'19 Amarone della Valpolicella, Santi ""Santico""",Bin 210,$92.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Veneto,"'19 Orzada ""Odfjell"", Chile",Bin 213,$50.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Veneto,"'16 Amarone Sartori ""Corte Bra""",Bin 220,$120.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Veneto,"'19 Amarone Masi ""Costasera""",Bin 224,$130.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Chianti,"'19 Classico, Calvo",Bin 250,$39.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Chianti,"'22 Superiore, Antinori ""Santa Cristina""",Bin 253,$42.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Chianti,"'23 Superiore, Ruffino",Bin 254,$48.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Chianti,"'21 Classico, Poderi Melini ""Granaio Vineyard""",Bin 261,$50.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Chianti,"'21 Classico Riserva, Tenuta Di Nozzole",Bin 268,$58.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Chianti,"'19 Classico, Fattorie Melini ""La Selvanella""",Bin 270,$68.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Chianti,"'20 Classico Riserva, Tenuta Di Monsanto",Bin 275,$70.00
Chianti Ristorante,https://chiantiristorante.com/,Wine,Chianti,"'19 Classico Riserva Ruffino ""Ducale Gold""",Bin 284,$110.00
